store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
4395688375231610603,0.0,0.0,0.0,0.0,132.69472222222223,132.69472222222223
3480535111316179789,0.0,0.0,0.0,0.0,47.0,47.0
8080175208160124283,0.0,0.0,0.0,0.0,83.88333333333334,83.88333333333334
4894791864539115200,0.0,0.0,0.0,0.0,112.0,112.0
6529727365761998945,0.0,0.0,0.0,0.0,132.69472222222223,132.69472222222223
2937297056410899541,0.0,0.0,0.0,0.0,132.69472222222223,132.69472222222223
7257064183173214729,0.0,0.0,0.0,0.0,125.99805555555555,125.99805555555555
3151529852031249810,0.0,0.0,0.0,0.0,108.5,108.5
8258804424046746943,0.0,0.0,0.0,0.0,75.25,75.25
6614523831540505463,0.0,0.0,0.0,0.0,77.0,77.0
1826435698432426239,0.0,0.0,0.0,0.0,0.0,0.0
4333246355539626670,0.0,0.0,0.0,0.0,0.0,0.0
4644728874609587438,0.0,0.0,0.0,0.0,0.0,0.0
646862635677872649,0.0,0.0,0.0,0.0,118.99805555555555,118.99805555555555
3762462515785465924,0.0,0.0,0.0,0.0,0.0,0.0
7150774588280614833,0.0,0.0,0.0,0.0,0.0,0.0
8345736932152836262,0.0,0.0,0.0,0.0,0.0,0.0
6807898943856172607,0.0,0.0,0.0,0.0,0.0,0.0
1666841521765803410,0.0,0.0,0.0,0.0,0.0,0.0
333363422900954809,0.0,0.0,0.0,0.0,41.0,41.0
8957614279107724771,0.0,0.0,0.0,0.0,48.5,48.5
5945586020471081479,0.0,0.0,0.0,0.0,86.21666666666667,86.21666666666667
6472421132249756772,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
7761606104561337031,0.0,0.0,0.0,0.0,64.5,64.5
838975604215828311,0.0,0.0,0.0,0.0,125.21138888888889,125.21138888888889
3266261351669573692,0.0,0.0,0.0,0.0,97.88333333333334,97.88333333333334
2795813457317920490,0.0,0.0,0.0,0.0,89.99805555555555,89.99805555555555
4605930245483207319,0.0,0.0,0.0,0.0,0.0,0.0
2962311335535390960,0.0,0.0,0.0,0.0,9.0,9.0
7268756666846583478,0.0,0.0,0.0,0.0,97.88333333333334,97.88333333333334
1630572092685790853,0.0,0.0,0.0,0.0,82.5,82.5
8937336970477990571,0.0,0.0,0.0,0.0,67.0,67.0
5573042382995353167,0.0,0.0,0.0,0.0,38.0,38.0
2919034318358144116,0.0,0.0,0.0,0.0,111.99805555555555,111.99805555555555
1069175913867471706,0.0,0.0,0.0,0.0,68.95,68.95
875843728245815497,0.0,0.0,0.0,0.0,0.0,0.0
674181715362434303,0.0,0.0,0.0,0.0,0.0,0.0
6919205629015311844,0.0,0.0,0.0,0.0,0.0,0.0
5833524886918537002,0.0,0.0,0.0,0.0,0.0,0.0
895776572353408414,0.0,0.0,0.0,0.0,0.0,0.0
3128372722755492220,0.0,0.0,0.0,0.0,0.0,0.0
7623827925406279462,0.0,0.0,0.0,0.0,0.0,0.0
7380452304013001940,0.0,0.0,0.0,0.0,0.0,0.0
4735020268815610999,0.0,0.0,0.0,0.0,0.0,0.0
4379354991255025015,0.0,0.0,0.0,0.0,118.88333333333334,118.88333333333334
586828640680309708,0.0,0.0,0.0,0.0,119.0,119.0
4411708924362315807,0.0,0.0,0.0,0.0,74.0,74.0
3602624699088147408,0.0,0.0,0.0,0.0,119.0,119.0
808823578625004293,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
4537118630493879732,0.0,0.0,0.0,0.0,90.99805555555555,90.99805555555555
6768421287930768369,0.0,0.0,0.0,0.0,66.25,66.25
5204205417198497707,0.0,0.0,0.0,0.0,108.5,108.5
6218610446218045507,0.0,0.0,0.0,0.0,79.5,79.5
4038122761946492291,0.0,0.0,0.0,0.0,66.25,66.25
4521472232575735964,0.0,0.0,0.0,0.0,66.0,66.0
6164497053337196872,0.0,0.0,0.0,0.0,97.99805555555555,97.99805555555555
2746426715779371861,0.0,0.0,0.0,0.0,73.0,73.0
3592833730880444385,0.0,0.0,0.0,0.0,105.5,105.5
6084129894248182147,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
2968757472314064027,0.0,0.0,0.0,0.0,68.0,68.0
6864988578947949086,0.0,0.0,0.0,0.0,125.99805555555555,125.99805555555555
2341975151855811674,0.0,0.0,0.0,0.0,72.5,72.5
1545419770545519833,0.0,0.0,0.0,0.0,66.5,66.5
3984770485507574882,0.0,0.0,0.0,0.0,44.0,44.0
6608528256001332810,0.0,0.0,0.0,0.0,42.416666666666664,42.416666666666664
2973766607541934236,0.0,0.0,0.0,0.0,89.25,89.25
4079089274955837207,0.0,0.0,0.0,0.0,68.25,68.25
4398082883008351949,0.0,0.0,0.0,0.0,63.0,63.0
8191797924941731759,0.0,0.0,0.0,0.0,63.0,63.0
2662551240879654986,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
6891979499390404721,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
6740922013757682995,0.0,0.0,0.0,0.0,110.0,110.0
7995554789749200173,0.0,0.0,0.0,0.0,82.5,82.5
7220973262594195425,0.0,0.0,0.0,0.0,89.99833333333332,89.99833333333332
2547992708873404100,0.0,0.0,0.0,0.0,50.0,50.0
4783594666522589213,0.0,0.0,0.0,0.0,94.49805555555555,94.49805555555555
3427928602063028232,0.0,0.0,0.0,0.0,108.0,108.0
3871342332526523326,0.0,0.0,0.0,0.0,115.5,115.5
4015395599881112256,0.0,0.0,0.0,0.0,125.99805555555555,125.99805555555555
1404363152012971654,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
2097768219460516447,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
504331488096931942,0.0,0.0,0.0,0.0,34.916666666666664,34.916666666666664
774816811015287446,0.0,0.0,0.0,0.0,71.0,71.0
7223258670951219118,0.0,0.0,0.0,0.0,89.18333333333334,89.18333333333334
4467068553511405146,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
2107578749059541867,0.0,0.0,0.0,0.0,74.5,74.5
5542499542228920905,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
5036997234964374401,0.0,0.0,0.0,0.0,66.5,66.5
7184588537939096369,0.0,0.0,0.0,0.0,65.5,65.5
3261499711683468740,0.0,0.0,0.0,0.0,52.0,52.0
4336560822635846731,0.0,0.0,0.0,0.0,97.0,97.0
5750671646927722816,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
5219832925489842912,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
6034454880939136883,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
1209276477146037485,0.0,0.0,0.0,0.0,90.99805555555555,90.99805555555555
8915497710891717822,0.0,0.0,0.0,0.0,108.5,108.5
8335674997994907960,0.0,0.0,0.0,0.0,97.99805555555555,97.99805555555555
8911368470440272064,0.0,0.0,0.0,0.0,93.0,93.0
8315395491061125019,0.0,0.0,0.0,0.0,77.25,77.25
1670544066363019946,0.0,0.0,0.0,0.0,64.0,64.0
3211772869478790020,0.0,0.0,0.0,0.0,0.0,0.0
3851218396063293521,0.0,0.0,0.0,0.0,87.0,87.0
377793925363054037,0.0,0.0,0.0,0.0,73.75,73.75
1166676227748031010,0.0,0.0,0.0,0.0,73.75,73.75
3794745111072104224,0.0,0.0,0.0,0.0,0.0,0.0
2454029148522845822,0.0,0.0,0.0,0.0,40.0,40.0
2123709446545200911,0.0,0.0,0.0,0.0,132.69472222222223,132.69472222222223
572367105408911827,0.0,0.0,0.0,0.0,108.30944444444444,108.30944444444444
4418964457147479291,0.0,0.0,0.0,0.0,110.0,110.0
2997579043198108695,0.0,0.0,0.0,0.0,118.88333333333334,118.88333333333334
438626569442631056,0.0,0.0,0.0,0.0,110.0,110.0
1300195604760986700,0.0,0.0,0.0,0.0,38.333333333333336,38.333333333333336
22284400831843180,0.0,0.0,0.0,0.0,89.88333333333334,89.88333333333334
4169529855775714048,0.0,0.0,0.0,116.76666666666667,97.99805555555555,97.99805555555555
2422785024605135486,0.0,0.0,0.0,0.0,123.99805555555555,123.99805555555555
7293080882699237692,0.0,0.0,0.0,0.0,94.38333333333334,94.38333333333334
3283492708296652331,0.0,0.0,0.0,0.0,64.74972222222222,64.74972222222222
9204962793113048005,0.0,0.0,0.0,0.0,87.5,87.5
8190956604937856935,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
12572597046904092,0.0,0.0,0.0,0.0,50.0,50.0
2720338911902135987,0.0,0.0,0.0,0.0,71.0,71.0
1964438083180033038,0.0,0.0,0.0,0.0,42.0,42.0
6037899105612538467,0.0,0.0,0.0,0.0,66.5,66.5
734323051093970964,0.0,0.0,0.0,0.0,98.0,98.0
3919389831997155147,0.0,0.0,0.0,0.0,0.0,0.0
5658462824509404128,0.0,0.0,0.0,0.0,0.0,0.0
8177720468539840951,0.0,0.0,0.0,0.0,0.0,0.0
5159224775776161342,0.0,0.0,0.0,0.0,0.0,0.0
6908316526509204317,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
3365112782906864805,0.0,0.0,0.0,0.0,0.0,0.0
869150141145156759,0.0,0.0,0.0,0.0,0.0,0.0
305363387441199517,0.0,0.0,0.0,0.0,0.0,0.0
997236235537428986,0.0,0.0,0.0,0.0,0.0,0.0
5871853780593130581,0.0,0.0,0.0,0.0,0.0,0.0
7135524174341196737,0.0,0.0,0.0,0.0,0.0,0.0
1394442644196079980,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
3747425348180577836,0.0,0.0,0.0,0.0,0.0,0.0
520015528942543172,0.0,0.0,0.0,0.0,0.0,0.0
2318974247451405361,0.0,0.0,0.0,0.0,0.0,0.0
7435565125869901349,0.0,0.0,0.0,0.0,0.0,0.0
7312749566689098421,0.0,0.0,0.0,0.0,98.0,98.0
2225219938220197351,0.0,0.0,0.0,0.0,80.5,80.5
4476869609123006590,0.0,0.0,0.0,0.0,89.5,89.5
4213908551193210953,0.0,0.0,0.0,0.0,0.0,0.0
1587477617198682096,0.0,0.0,0.0,0.0,70.0,70.0
6642226438879069200,0.0,0.0,0.0,0.0,69.88333333333334,69.88333333333334
4395651411285274624,0.0,0.0,0.0,0.0,98.0,98.0
8705773233781333649,0.0,0.0,0.0,0.0,76.5,76.5
6957083785738308678,0.0,0.0,0.0,0.0,40.0,40.0
3442819202743257753,0.0,0.0,0.0,0.0,72.33333333333333,72.33333333333333
8452777618327034567,0.0,0.0,0.0,0.0,70.0,70.0
8235697395119495581,0.0,0.0,0.0,0.0,108.0,108.0
3727388910970924909,0.0,0.0,0.0,0.0,77.0,77.0
9120820641756682904,0.0,0.0,0.0,0.0,63.0,63.0
763392497407400668,0.0,0.0,0.0,0.0,74.0,74.0
5101602669688294040,0.0,0.0,0.0,0.0,71.5,71.5
7086435603849754290,0.0,0.0,0.0,0.0,87.5,87.5
8259284697786574445,0.0,0.0,0.0,0.0,79.5,79.5
455892546794002902,0.0,0.0,0.0,0.0,63.0,63.0
5417817040098224708,0.0,0.0,0.0,0.0,67.5,67.5
5148120740979132855,0.0,0.0,0.0,0.0,94.49805555555555,94.49805555555555
4690649169739490101,0.0,0.0,0.0,0.0,123.99805555555555,123.99805555555555
2888096798405660999,0.0,0.0,0.0,0.0,0.0,0.0
8696038038286752423,0.0,0.0,0.0,0.0,0.0,0.0
3470900862425905960,0.0,0.0,0.0,0.0,0.0,0.0
1635446939766206435,0.0,0.0,0.0,0.0,0.0,0.0
8267923592375072933,0.0,0.0,0.0,0.0,0.0,0.0
5377438829284291498,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
3552741199582169178,0.0,0.0,0.0,0.0,0.0,0.0
47157457861946118,0.0,0.0,0.0,0.0,0.0,0.0
7538095597952574524,0.0,0.0,0.0,0.0,0.0,0.0
5946972083867051183,0.0,0.0,0.0,0.0,0.0,0.0
832805588784302237,0.0,0.0,0.0,0.0,0.0,0.0
8262021469770954476,0.0,0.0,0.0,0.0,112.0,112.0
8766210349431611465,0.0,0.0,0.0,0.0,102.0,102.0
5524798464292066453,0.0,0.0,0.0,0.0,63.0,63.0
4772969502332673731,0.0,0.0,0.0,0.0,105.5,105.5
789887362181120709,0.0,0.0,0.0,0.0,72.33333333333333,72.33333333333333
9180605269446109669,0.0,0.0,0.0,0.0,80.5,80.5
529576847534058093,0.0,0.0,0.0,0.0,0.0,0.0
5616679962071175485,0.0,0.0,0.0,0.0,0.0,0.0
5332157939881542521,0.0,0.0,0.0,0.0,0.0,0.0
9057426267913393193,0.0,0.0,0.0,0.0,0.0,0.0
6654163885034420297,0.0,0.0,0.0,0.0,0.0,0.0
1744483568407217219,0.0,0.0,0.0,0.0,0.0,0.0
267404321924500393,0.0,0.0,0.0,0.0,0.0,0.0
1784034335481747558,0.0,0.0,0.0,0.0,0.0,0.0
3648537204824103115,0.0,0.0,0.0,0.0,0.0,0.0
570004961483694663,0.0,0.0,0.0,0.0,0.0,0.0
6833201851828843752,0.0,0.0,0.0,0.0,0.0,0.0
1689984988800150859,0.0,0.0,0.0,0.0,0.0,0.0
3565831738235015999,0.0,0.0,0.0,0.0,0.0,0.0
6461395558733160426,0.0,0.0,0.0,0.0,0.0,0.0
1777282730371939903,0.0,0.0,0.0,0.0,0.0,0.0
1937538723965003587,0.0,0.0,0.0,0.0,0.0,0.0
1808989152641637846,0.0,0.0,0.0,0.0,80.5,80.5
3135240072047027779,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
6229719287924297334,0.0,0.0,0.0,0.0,42.0,42.0
7435903762580226016,0.0,0.0,0.0,0.0,0.0,0.0
173008600959739084,0.0,0.0,0.0,0.0,0.0,0.0
4565647203555971306,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
3138536121858156832,0.0,0.0,0.0,0.0,0.0,0.0
4061572316682445820,0.0,0.0,0.0,0.0,124.99805555555555,124.99805555555555
4670600325857127004,0.0,0.0,0.0,0.0,0.0,0.0
2540298773612420171,0.0,0.0,0.0,0.0,0.0,0.0
8856540638510260904,0.0,0.0,0.0,0.0,0.0,0.0
4766824697735125732,0.0,0.0,0.0,0.0,0.0,0.0
6434273721932976366,0.0,0.0,0.0,0.0,118.99805555555555,118.99805555555555
200167416351454357,0.0,0.0,0.0,0.0,90.88333333333334,90.88333333333334
5208458680085208410,0.0,0.0,0.0,0.0,89.99833333333332,89.99833333333332
4363173458055484635,0.0,0.0,0.0,0.0,0.0,0.0
5795061856826115010,0.0,0.0,0.0,0.0,74.0,74.0
6900503045082626780,0.0,0.0,0.0,0.0,41.99805555555555,41.99805555555555
2932579304093439013,0.0,0.0,0.0,0.0,105.0,105.0
9176290774634823041,0.0,0.0,0.0,0.0,69.0,69.0
901663360965797831,0.0,0.0,0.0,0.0,97.99805555555555,97.99805555555555
7771293565212721563,0.0,0.0,0.0,0.0,49.0,49.0
6829642666030393819,0.0,0.0,0.0,0.0,71.75,71.75
4712766658155927281,0.0,0.0,0.0,0.0,76.5,76.5
3179301914948517223,0.0,0.0,0.0,0.0,92.0,92.0
8469745967768965069,0.0,0.0,0.0,0.0,80.5,80.5
758519570375246396,0.0,0.0,0.0,0.0,86.33333333333333,86.33333333333333
2261418091905381714,0.0,0.0,0.0,0.0,35.9,35.9
1748484963257356304,0.0,0.0,0.0,0.0,77.0,77.0
1291616343717800594,0.0,0.0,0.0,0.0,84.0,84.0
2832816835981192335,0.0,0.0,0.0,0.0,94.49805555555555,94.49805555555555
6550872265195825149,0.0,0.0,0.0,0.0,72.0,72.0
554867581952741474,0.0,0.0,0.0,0.0,67.5,67.5
8008203353008736898,0.0,0.0,0.0,0.0,67.23333333333333,67.23333333333333
3575642812735682569,0.0,0.0,0.0,0.0,119.0,119.0
7232252472638076370,0.0,0.0,0.0,0.0,91.0,91.0
1312468396215948841,0.0,0.0,0.0,0.0,0.0,0.0
8656974969835091987,0.0,0.0,0.0,0.0,77.0,77.0
1280895621280357418,0.0,0.0,0.0,0.0,73.0,73.0
1168158950802293436,0.0,0.0,0.0,0.0,76.0,76.0
231472248821231732,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
1213381968396960584,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
871696124274661954,0.0,0.0,0.0,0.0,80.5,80.5
8158574425503693718,0.0,0.0,0.0,0.0,80.5,80.5
8423868630704717172,0.0,0.0,0.0,0.0,66.25,66.25
7590618677812053672,0.0,0.0,0.0,0.0,107.0,107.0
6901126760053929802,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
3627697585993910104,0.0,0.0,0.0,0.0,119.0,119.0
4572534727029866113,0.0,0.0,0.0,0.0,71.96666666666667,71.96666666666667
731968556305490274,0.0,0.0,0.0,0.0,78.0,78.0
7799427948315267498,0.0,0.0,0.0,0.0,29.983333333333334,29.983333333333334
6358850518527971767,0.0,0.0,0.0,0.0,129.38333333333333,129.38333333333333
2252311616296972219,0.0,0.0,0.0,0.0,66.0,66.0
191331733720214713,0.0,0.0,0.0,0.0,39.0,39.0
1192951921915455127,0.0,0.0,0.0,0.0,31.5,31.5
8722530629876555495,0.0,0.0,0.0,0.0,85.99944444444444,85.99944444444444
8085741570232635350,0.0,0.0,0.0,0.0,108.5,108.5
8549361458818026633,0.0,0.0,0.0,0.0,90.88333333333334,90.88333333333334
6278766107458876461,0.0,0.0,0.0,0.0,0.0,0.0
6031267761590356232,0.0,0.0,0.0,0.0,0.0,0.0
1738942186324521371,0.0,0.0,0.0,0.0,0.0,0.0
6270949457738422739,0.0,0.0,0.0,0.0,0.0,0.0
5819319286020376093,0.0,0.0,0.0,0.0,0.0,0.0
5642497509732673610,0.0,0.0,0.0,0.0,0.0,0.0
3747618927115039264,0.0,0.0,0.0,0.0,0.0,0.0
3248296789483413769,0.0,0.0,0.0,0.0,118.99805555555555,118.99805555555555
4047403721236143104,0.0,0.0,0.0,0.0,0.0,0.0
4248854976462323200,0.0,0.0,0.0,0.0,0.0,0.0
7424505374009570477,0.0,0.0,0.0,0.0,0.0,0.0
5014360692528129219,0.0,0.0,0.0,0.0,0.0,0.0
7782672185065414519,0.0,0.0,0.0,0.0,118.99805555555555,118.99805555555555
5789400892189485648,0.0,0.0,0.0,0.0,0.0,0.0
4749681339281475863,0.0,0.0,0.0,0.0,97.88333333333334,97.88333333333334
5895262759392115974,0.0,0.0,0.0,0.0,0.0,0.0
7062408332581606161,0.0,0.0,0.0,128.68333333333334,96.24805555555555,96.24805555555555
4461353840131243850,0.0,0.0,0.0,0.0,0.0,0.0
1829038066844761838,0.0,0.0,0.0,0.0,0.0,0.0
5812126343451879206,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
4045915898999171400,0.0,0.0,0.0,0.0,129.49805555555557,129.49805555555557
26346307409368308,0.0,0.0,0.0,0.0,118.99805555555555,118.99805555555555
6603168413379009589,0.0,0.0,0.0,0.0,0.0,0.0
8736571289905995723,0.0,0.0,0.0,0.0,0.0,0.0
8912355661513070122,0.0,0.0,0.0,0.0,0.0,0.0
9059665149056396283,0.0,0.0,0.0,0.0,0.0,0.0
3396099702754121941,0.0,0.0,0.0,0.0,98.0,98.0
2760430554103924395,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
73491667571474362,0.0,0.0,0.0,0.0,59.5,59.5
4760029431502257886,0.0,0.0,0.0,0.0,105.0,105.0
3202485347075400484,0.0,0.0,0.0,0.0,87.5,87.5
1050110736424701586,0.0,0.0,0.0,0.0,35.0,35.0
9206536213770520585,0.0,0.0,0.0,0.0,112.0,112.0
6077393195994122930,0.0,0.0,0.0,0.0,48.5,48.5
8909496802192683651,0.0,0.0,0.0,0.0,56.96666666666667,56.96666666666667
1230398065636822664,0.0,0.0,0.0,0.0,94.38333333333334,94.38333333333334
6103400722605449439,0.0,0.0,0.0,0.0,84.0,84.0
5152004392006917947,0.0,0.0,0.0,0.0,63.5,63.5
1331024213382891761,0.0,0.0,0.0,0.0,71.75,71.75
6245188236554378094,0.0,0.0,0.0,0.0,74.5,74.5
4760441459813349901,0.0,0.0,0.0,0.0,74.66666666666667,74.66666666666667
4374942605696419037,0.0,0.0,0.0,0.0,63.0,63.0
8709010151696049596,0.0,0.0,0.0,0.0,75.0,75.0
3909888823169545461,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
7587329580270461651,0.0,0.0,0.0,0.0,77.0,77.0
8135719774016391271,0.0,0.0,0.0,0.0,41.0,41.0
2328922577549224385,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
7476419808990473219,0.0,0.0,0.0,0.0,89.99805555555555,89.99805555555555
1600782661161589441,0.0,0.0,0.0,0.0,88.33666666666666,88.33666666666666
6733237055193900849,0.0,0.0,0.0,0.0,81.5,81.5
5423278778747940477,0.0,0.0,0.0,0.0,0.0,0.0
745608695776670852,0.0,0.0,0.0,0.0,125.99805555555555,125.99805555555555
6025618707296646412,0.0,0.0,0.0,408.56666666666666,132.80944444444444,132.80944444444444
350773269257067104,0.0,0.0,0.0,0.0,122.86361111111111,122.86361111111111
6607276488844666604,0.0,0.0,0.0,0.0,72.0,72.0
2801161018595246803,0.0,0.0,0.0,0.0,132.80944444444444,132.80944444444444
6243878889832386076,0.0,0.0,0.0,0.0,0.0,0.0
5583858332520846678,0.0,0.0,0.0,0.0,0.0,0.0
8014855622614823439,0.0,0.0,0.0,0.0,0.0,0.0
4745963958616336184,0.0,0.0,0.0,0.0,0.0,0.0
4572155471626501081,0.0,0.0,0.0,0.0,0.0,0.0
2236049548352526357,0.0,0.0,0.0,0.0,0.0,0.0
5291732446265576088,0.0,0.0,0.0,0.0,0.0,0.0
